Province_State,Lat,Long_,Date,Reported Deaths,Deaths (Per Capita),Population
Alabama,32.53952745,-86.64408227,4/7/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,4/8/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,4/9/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,4/10/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,4/11/20,12.0,0.0002447388789123804,4903185
Alabama,32.53952745,-86.64408227,4/12/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,4/13/20,6.0,0.0001223694394561902,4903185
Alabama,32.53952745,-86.64408227,4/14/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,4/15/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,4/16/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,4/17/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,4/18/20,5.0,0.00010197453288015851,4903185
Alabama,32.53952745,-86.64408227,4/19/20,4.0,8.15796263041268e-05,4903185
Alabama,32.53952745,-86.64408227,4/20/20,6.0,0.0001223694394561902,4903185
Alabama,32.53952745,-86.64408227,4/21/20,20.0,0.00040789813152063403,4903185
Alabama,32.53952745,-86.64408227,4/22/20,13.0,0.00026513378548841213,4903185
Alabama,32.53952745,-86.64408227,4/23/20,6.0,0.0001223694394561902,4903185
Alabama,32.53952745,-86.64408227,4/24/20,7.0,0.00014276434603222192,4903185
Alabama,32.53952745,-86.64408227,4/25/20,0.0,0.0,4903185
Alabama,32.53952745,-86.64408227,4/26/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,4/27/20,9.0,0.0001835541591842853,4903185
Alabama,32.53952745,-86.64408227,4/28/20,14.0,0.00028552869206444385,4903185
Alabama,32.53952745,-86.64408227,4/29/20,14.0,0.00028552869206444385,4903185
Alabama,32.53952745,-86.64408227,4/30/20,16.0,0.0003263185052165072,4903185
Alabama,32.53952745,-86.64408227,5/1/20,17.0,0.00034671341179253894,4903185
Alabama,32.53952745,-86.64408227,5/2/20,-1.0,-2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,5/3/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,5/4/20,8.0,0.0001631592526082536,4903185
Alabama,32.53952745,-86.64408227,5/5/20,17.0,0.00034671341179253894,4903185
Alabama,32.53952745,-86.64408227,5/6/20,28.0,0.0005710573841288877,4903185
Alabama,32.53952745,-86.64408227,5/7/20,26.0,0.0005302675709768243,4903185
Alabama,32.53952745,-86.64408227,5/8/20,14.0,0.00028552869206444385,4903185
Alabama,32.53952745,-86.64408227,5/9/20,7.0,0.00014276434603222192,4903185
Alabama,32.53952745,-86.64408227,5/10/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,5/11/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,5/12/20,32.0,0.0006526370104330144,4903185
Alabama,32.53952745,-86.64408227,5/13/20,15.0,0.0003059235986404755,4903185
Alabama,32.53952745,-86.64408227,5/14/20,23.0,0.0004690828512487291,4903185
Alabama,32.53952745,-86.64408227,5/15/20,10.0,0.00020394906576031701,4903185
Alabama,32.53952745,-86.64408227,5/16/20,2.0,4.07898131520634e-05,4903185
Alabama,32.53952745,-86.64408227,5/17/20,3.0,6.11847197280951e-05,4903185
Alabama,32.53952745,-86.64408227,5/18/20,1.0,2.03949065760317e-05,4903185
Alabama,32.53952745,-86.64408227,5/19/20,15.0,0.0003059235986404755,4903185
